number,hhid,region,mpi_status,protected_exposure_5km,protected_exposure_10km,protected_exposure_15km,head_sex,head_age,marital_status,hsize,working_rate,distance_from_nearest_city_km,hfi_2016,elevation_km,slope_o,tourism_exposure,pub_lat_mod
2452,H3570601,Central,1,0.001407084,0.134764244,0.172960801,1,63,1,4,1,45.21052055,25.02522469,1249,3.823252439,0,-0.39491028
2453,H3570701,Central,0,0.001407084,0.134764244,0.172960801,1,48,1,4,0,45.21052055,25.02522469,1249,3.823252439,0,-0.39491028
2454,H3570801,Central,0,0,0.031658878,0.043186822,1,50,1,5,0,48.57125151,22.19496346,1279.6875,4.003149509,0,-0.50883049
2455,H3570901,Central,1,0.001407084,0.134764244,0.172960801,0,26,0,9,0,45.21052055,25.02522469,1249,3.823252439,0,-0.39491028
2456,H3571001,Central,1,0.001407084,0.134764244,0.172960801,1,53,1,6,0.333333333,45.21052055,25.02522469,1249,3.823252439,0,-0.39491028
2457,H3580101,Central,1,0,0.024487869,0.073388353,0,26,0,5,0.5,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2458,H3580201,Central,1,0,0.024487869,0.073388353,0,25,0,4,0,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2459,H3580301,Central,1,0,0.024487869,0.073388353,0,38,0,4,0,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2460,H3580401,Central,1,0,0.024487869,0.073388353,0,29,1,1,1,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2461,H3580402,Central,1,0.119820369,0.097700359,0.052995784,1,25,1,4,0,57.9284097,23.57609749,1251.9375,3.462349176,0,-0.57713193
2462,H3580501,Central,1,0,0.024487869,0.073388353,0,66,0,6,0.333333333,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2463,H3580601,Central,1,0,0.024487869,0.073388353,0,33,0,5,0,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2464,H3580801,Central,1,0,0.024487869,0.073388353,0,46,0,5,1,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2465,H3580901,Central,1,0,0.024487869,0.073388353,0,22,1,1,1,59.42240163,22.0207119,1260.1875,1.325195193,0,-0.41913921
2466,H3581001,Central,1,0.041907209,0.070621928,0.080330128,0,25,0,2,0.5,21.80087297,18.24649811,1201.375,1.835746527,0,-0.53130865
2467,H3590101,Eastern,0,0.001543118,0.001918836,0.007214879,0,55,0,3,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2468,H3590201,Eastern,1,0.001543118,0.001918836,0.007214879,0,43,0,1,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2469,H3590301,Eastern,1,0.001543118,0.001918836,0.007214879,1,43,1,5,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2470,H3590401,Eastern,0,0.001543118,0.001918836,0.007214879,0,27,0,4,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2471,H3590501,Eastern,0,0.001543118,0.001918836,0.007214879,0,51,0,3,0.25,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2472,H3590601,Eastern,1,0.001543118,0.001918836,0.007214879,1,52,1,5,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2474,H3590801,Eastern,1,0.001543118,0.001918836,0.007214879,0,59,0,2,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2475,H3590901,Eastern,1,0.001543118,0.001918836,0.007214879,0,21,1,5,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2476,H3591001,Eastern,0,0.001543118,0.001918836,0.007214879,1,46,0,1,0,59.1570716,23.34473038,1130.9375,1.267104268,0,0.53994882
2477,H3600102,Eastern,1,0.020618074,0.030389706,0.043939879,0,37,0,7,0.5,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2478,H3600201,Eastern,1,0.020618074,0.030389706,0.043939879,0,53,0,9,0.5,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2479,H3600301,Eastern,1,0.020618074,0.030389706,0.043939879,1,80,1,2,1,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2480,H3600401,Eastern,1,0.020618074,0.030389706,0.043939879,0,35,0,9,0,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2481,H3600501,Eastern,1,0.020618074,0.030389706,0.043939879,0,32,0,7,0,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2482,H3600602,Eastern,1,0.020618074,0.030389706,0.043939879,0,50,0,10,0,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2483,H3600701,Eastern,1,0.020618074,0.030389706,0.043939879,0,34,0,8,0.5,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2484,H3600801,Eastern,1,0.020618074,0.030389706,0.043939879,0,62,0,2,0.5,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2485,H3600901,Eastern,1,0.020618074,0.030389706,0.043939879,0,34,0,7,0,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2486,H3601002,Eastern,1,0.020618074,0.030389706,0.043939879,1,26,0,5,0.5,55.82067887,18.35740662,1094.0625,0.489190131,0,0.58443129
2487,H3610101,Eastern,0,0.03343006,0.173314031,0.227293005,0,26,0,2,0.5,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2488,H3610201,Eastern,1,0.03343006,0.173314031,0.227293005,1,42,0,6,0.166666667,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2489,H3610401,Eastern,1,0.03343006,0.173314031,0.227293005,0,51,1,5,0.666666667,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2490,H3610501,Eastern,0,0.03343006,0.173314031,0.227293005,1,40,0,4,0,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2491,H3610601,Eastern,1,0.03343006,0.173314031,0.227293005,1,45,0,17,0.571428571,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2492,H3610701,Eastern,0,0.03343006,0.173314031,0.227293005,1,24,0,1,0.5,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2493,H3610801,Eastern,1,0.03343006,0.173314031,0.227293005,0,37,0,6,0.5,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2494,H3610901,Eastern,1,0.03343006,0.173314031,0.227293005,0,33,0,5,0.5,10.88475729,20.73890495,1186.3125,1.724782228,0,0.52555579
2495,H3611001,Central,0,0,0.010345738,0.026799565,1,33,1,1,0,4.061396461,38.41128922,1181.125,2.089321852,0,0.28674272
2496,H3620101,Eastern,0,0.063631925,0.179935899,0.213311437,1,28,0,3,1,9.585013909,24.42004585,1150.25,2.342724323,0,0.51989549
2497,H3620201,Eastern,1,0.063631925,0.179935899,0.213311437,0,35,0,9,0,9.585013909,24.42004585,1150.25,2.342724323,0,0.51989549
2498,H3620301,Eastern,1,0.063631925,0.179935899,0.213311437,1,46,1,9,0.75,9.585013909,24.42004585,1150.25,2.342724323,0,0.51989549
2501,H3620601,Eastern,1,0.063631925,0.179935899,0.213311437,1,31,1,6,0,9.585013909,24.42004585,1150.25,2.342724323,0,0.51989549
2503,H3620901,Eastern,1,0.063631925,0.179935899,0.213311437,1,47,1,11,0.2,9.585013909,24.42004585,1150.25,2.342724323,0,0.51989549
2504,H3621001,Eastern,0,0.063631925,0.179935899,0.213311437,0,56,0,6,0.285714286,9.585013909,24.42004585,1150.25,2.342724323,0,0.51989549
2505,H3630101,Central,0,0.000687253,0.010105441,0.016222646,0,32,0,1,1,6.659974761,44.75833511,1216.75,5.43349123,0,0.28755289
2506,H3630102,Eastern,0,0,0,0.001301034,1,31,0,3,0,56.12803163,22.92387772,1092.0625,4.01084137,0,1.3102716
2507,H3630201,Eastern,0,0.072057732,0.035467143,0.044665122,0,41,0,6,0,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2508,H3630301,Eastern,0,0.072057732,0.035467143,0.044665122,0,31,0,1,1,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2509,H3630401,Eastern,1,0.072057732,0.035467143,0.044665122,1,67,0,5,0,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2510,H3630501,Eastern,0,0.072057732,0.035467143,0.044665122,1,41,0,2,0.25,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2511,H3630601,Eastern,1,0.072057732,0.035467143,0.044665122,1,27,1,4,0,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2512,H3630701,Eastern,0,0.072057732,0.035467143,0.044665122,0,31,0,3,0.5,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2513,H3630801,Eastern,0,0.072057732,0.035467143,0.044665122,0,55,0,7,0,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2514,H3630901,Eastern,0,0.072057732,0.035467143,0.044665122,0,64,0,6,0.5,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2515,H3631001,Eastern,0,0.072057732,0.035467143,0.044665122,1,25,0,3,0,1.804914053,23.7066555,1123.8125,0.856405795,0,1.0659809
2516,H3640101,Eastern,1,0,0,0.000649019,0,79,0,3,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2517,H3640201,Eastern,1,0,0,0.000649019,0,25,0,4,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2518,H3640301,Eastern,1,0,0,0.000649019,1,53,1,6,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2519,H3640402,Eastern,1,0,0,0.000649019,0,50,0,8,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2520,H3640501,Eastern,1,0,0,0.000649019,1,41,1,7,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2521,H3640601,Eastern,1,0,0,0.000649019,0,65,0,6,0.333333333,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2522,H3640701,Eastern,1,0,0,0.000649019,0,37,0,8,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2523,H3640801,Eastern,1,0,0,0.000649019,1,38,0,7,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2524,H3640901,Eastern,1,0,0,0.000649019,1,72,1,2,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2525,H3641001,Eastern,1,0,0,0.000649019,0,45,0,8,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2526,H3650101,Eastern,1,0,0,0.001374025,1,30,0,6,0,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2527,H3650201,Eastern,1,0,0,0.001374025,0,72,0,12,0,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2528,H3650301,Eastern,1,0,0,0.001374025,0,47,0,5,0.5,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2529,H3650401,Eastern,1,0,0,0.001374025,1,54,0,9,0,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2530,H3650501,Eastern,1,0,0,0.001374025,0,44,0,8,0.25,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2531,H3650601,Eastern,1,0,0,0.001374025,0,41,0,9,0.5,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2532,H3650701,Eastern,1,0,0,0.001374025,0,29,0,6,0.5,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2533,H3650801,Eastern,1,0,0,0.001374025,0,32,0,15,0,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2534,H3650901,Eastern,1,0,0,0.001374025,0,60,0,3,0,81.17606565,23.36553764,1054.0625,0.690202773,0,1.6617117
2537,H3660201,Eastern,0,0.004952008,0.003290543,0.007353202,0,21,1,1,0,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2538,H3660301,Eastern,1,0.004952008,0.003290543,0.007353202,0,29,0,5,0.5,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2539,H3660401,Eastern,0,0.004952008,0.003290543,0.007353202,1,40,0,2,1,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2540,H3660501,Eastern,0,0.004952008,0.003290543,0.007353202,0,47,0,6,0,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2541,H3660601,Eastern,1,0.004952008,0.003290543,0.007353202,0,49,0,7,0,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2543,H3660801,Eastern,0,0.004952008,0.003290543,0.007353202,0,38,1,4,1,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2544,H3660901,Eastern,0,0.004952008,0.003290543,0.007353202,0,40,0,4,0,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2545,H3661001,Eastern,1,0.004952008,0.003290543,0.007353202,0,27,0,6,0,31.56372575,31.87570763,1153.3125,1.473524928,0,0.79554749
2546,H3670101,Eastern,1,0.038289952,0.097278876,0.116896474,0,45,0,8,0.166666667,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2547,H3670201,Eastern,1,0.038289952,0.097278876,0.116896474,0,52,0,8,0.333333333,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2548,H3670301,Eastern,0,0.038289952,0.097278876,0.116896474,0,56,1,1,0,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2549,H3670401,Eastern,1,0.038289952,0.097278876,0.116896474,0,59,0,10,0.5,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2550,H3670501,Eastern,0,0.038289952,0.097278876,0.116896474,0,66,0,4,0,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2551,H3670601,Eastern,1,0.038289952,0.097278876,0.116896474,0,53,1,2,1,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2552,H3670701,Eastern,1,0.038289952,0.097278876,0.116896474,0,42,0,7,0,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2553,H3670801,Eastern,1,0.038289952,0.097278876,0.116896474,1,57,1,2,0,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2554,H3670901,Eastern,1,0.038289952,0.097278876,0.116896474,0,47,0,3,0,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2555,H3671001,Eastern,1,0.038289952,0.097278876,0.116896474,0,23,1,1,1,22.09951456,28.0907402,1143.6875,1.354004025,0,0.48617119
2556,H3680101,Eastern,1,0.088307346,0.205395581,0.175403377,0,39,0,5,0.5,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2557,H3680201,Eastern,1,0.088307346,0.205395581,0.175403377,0,42,0,9,0,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2558,H3680301,Eastern,1,0.088307346,0.205395581,0.175403377,0,65,0,8,0,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2559,H3680401,Eastern,1,0.088307346,0.205395581,0.175403377,1,38,0,7,0,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2560,H3680601,Eastern,1,0.088307346,0.205395581,0.175403377,0,42,0,7,0.333333333,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2561,H3680701,Eastern,1,0.088307346,0.205395581,0.175403377,1,30,0,13,0,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2563,H3680901,Eastern,1,0.088307346,0.205395581,0.175403377,0,45,0,12,0,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2564,H3681001,Eastern,1,0.088307346,0.205395581,0.175403377,0,34,0,6,0,46.44911599,20.58763695,1162,1.845119476,0,0.34090358
2565,H3690201,Eastern,1,0.018685129,0.132421582,0.17059028,1,52,1,5,0,13.11718022,24.94055939,1273.125,7.174701214,0,0.45468882
2566,H3690401,Eastern,1,0.018685129,0.132421582,0.17059028,1,34,0,7,0,13.11718022,24.94055939,1273.125,7.174701214,0,0.45468882
2567,H3690501,Eastern,1,0.018685129,0.132421582,0.17059028,0,30,0,5,0,13.11718022,24.94055939,1273.125,7.174701214,0,0.45468882
2568,H3690601,Eastern,1,0.018685129,0.132421582,0.17059028,0,41,0,10,0,13.11718022,24.94055939,1273.125,7.174701214,0,0.45468882
2570,H3690801,Eastern,1,0.018685129,0.132421582,0.17059028,1,24,0,4,0,13.11718022,24.94055939,1273.125,7.174701214,0,0.45468882
2571,H3690901,Eastern,1,0.018685129,0.132421582,0.17059028,0,22,0,4,0,13.11718022,24.94055939,1273.125,7.174701214,0,0.45468882
2572,H3691001,Eastern,1,0.018685129,0.132421582,0.17059028,0,32,1,2,0,13.11718022,24.94055939,1273.125,7.174701214,0,0.45468882
2573,H3700101,Eastern,0,0.021476695,0.041305089,0.079047731,1,29,0,4,0.5,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2574,H3700201,Eastern,1,0.021476695,0.041305089,0.079047731,1,55,1,7,0,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2575,H3700301,Eastern,1,0.021476695,0.041305089,0.079047731,1,36,0,8,0.333333333,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2576,H3700401,Eastern,1,0.021476695,0.041305089,0.079047731,0,42,0,5,0.5,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2577,H3700501,Eastern,1,0.021476695,0.041305089,0.079047731,0,33,0,7,0.5,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2578,H3700601,Eastern,0,0.021476695,0.041305089,0.079047731,0,31,0,6,0.5,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2579,H3700701,Eastern,1,0.021476695,0.041305089,0.079047731,1,62,1,5,0,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2580,H3700801,Eastern,1,0,0,0.000649019,1,40,1,6,0,45.72216185,19.87190247,1089.8125,1.507525444,0,1.2607998
2581,H3700901,Eastern,1,0.021476695,0.041305089,0.079047731,0,57,0,10,0,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2582,H3701001,Eastern,1,0.021476695,0.041305089,0.079047731,0,28,0,5,0.5,18.59453804,28.10274506,1193.1875,2.53079915,0,0.52963126
2583,H3710101,Eastern,1,0,0,0,1,55,1,3,0,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2584,H3710201,Eastern,1,0,0,0,1,56,1,13,0.333333333,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2585,H3710301,Eastern,1,0,0,0,0,36,1,5,0.5,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2586,H3710401,Eastern,1,0,0,0,0,35,0,7,0.666666667,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2587,H3710501,Eastern,1,0,0,0,0,29,0,6,0,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2588,H3710601,Eastern,1,0,0,0,0,45,0,12,0.5,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2589,H3710701,Eastern,1,0,0,0,0,31,0,12,0,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2590,H3710801,Eastern,1,0,0,0,1,24,0,7,0,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2591,H3710901,Eastern,0,0,0,0,1,63,1,4,0,109.9971335,11.78455353,1149.0625,1.040094018,0,2.0715601
2593,H3720101,Eastern,1,0.272735486,0.178456277,0.195539972,0,52,0,7,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2594,H3720201,Eastern,1,0.272735486,0.178456277,0.195539972,0,41,0,7,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2595,H3720301,Eastern,1,0.010688019,0.038630768,0.112121437,0,39,0,8,0,15.3253974,24.42927933,1149.4375,1.979861379,0,0.51801646
2596,H3720401,Eastern,1,0.272735486,0.178456277,0.195539972,1,27,0,5,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2597,H3720501,Eastern,1,0.272735486,0.178456277,0.195539972,0,33,0,6,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2598,H3720601,Eastern,1,0.272735486,0.178456277,0.195539972,0,36,0,10,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2599,H3720701,Eastern,1,0.010688019,0.038630768,0.112121437,0,52,0,7,0.5,15.3253974,24.42927933,1149.4375,1.979861379,0,0.51801646
2600,H3720801,Eastern,1,0.272735486,0.178456277,0.195539972,1,41,0,6,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2601,H3720901,Eastern,1,0.272735486,0.178456277,0.195539972,0,39,0,7,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2602,H3721001,Eastern,1,0.272735486,0.178456277,0.195539972,0,28,0,7,0,17.54564712,25.00326157,1447.625,10.29306984,0,1.0411211
2603,H3730101,Eastern,1,0.002740249,0.001258491,0.00059072,0,72,0,7,0,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2604,H3730301,Eastern,1,0.002740249,0.001258491,0.00059072,1,46,1,6,0,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2605,H3730401,Eastern,1,0.002740249,0.001258491,0.00059072,0,62,0,8,0,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2606,H3730501,Eastern,1,0.002740249,0.001258491,0.00059072,0,44,0,14,0,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2607,H3730601,Eastern,1,0.002740249,0.001258491,0.00059072,0,26,0,6,0,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2608,H3730701,Eastern,1,0.002740249,0.001258491,0.00059072,0,70,0,2,0,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2609,H3730801,Eastern,1,0.002740249,0.001258491,0.00059072,1,59,0,1,1,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2610,H3730901,Eastern,1,0.002740249,0.001258491,0.00059072,0,30,1,1,0,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2611,H3731001,Eastern,0,0.002740249,0.001258491,0.00059072,0,53,0,6,0.333333333,16.68706399,30.88798523,1160.9375,2.203214884,0,1.2170526
2612,H3740101,Eastern,1,0,0,0.001690219,0,61,0,5,0,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2613,H3740201,Eastern,0,0,0,0.001690219,1,42,0,3,1,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2614,H3740301,Eastern,1,0,0,0.001690219,1,45,0,6,0,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2615,H3740401,Eastern,1,0,0,0.001690219,0,42,0,11,0,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2616,H3740501,Eastern,1,0,0,0.001690219,0,52,0,4,0,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2618,H3740701,Eastern,1,0,0,0.001690219,1,37,0,8,0,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2619,H3740801,Eastern,1,0,0,0.001690219,0,21,0,4,0.5,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2620,H3740901,Eastern,0,0,0,0.001690219,0,32,0,4,0.5,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2621,H3741001,Eastern,1,0,0,0.001690219,0,38,0,6,0,22.04553579,17.28486252,1076.6875,0.473690659,0,0.95056158
2622,H3750101,Eastern,1,0.002662533,0.004838538,0.076370961,0,71,0,3,1,23.62476703,24.1677742,1344.8125,7.119343281,0,0.9132852
2623,H3750201,Eastern,0,0.002662533,0.004838538,0.076370961,0,53,0,9,0,23.62476703,24.1677742,1344.8125,7.119343281,0,0.9132852
2624,H3750301,Eastern,1,0.002662533,0.004838538,0.076370961,0,35,0,5,0.5,23.62476703,24.1677742,1344.8125,7.119343281,0,0.9132852
2625,H3750401,Eastern,1,0.002662533,0.004838538,0.076370961,0,45,1,1,1,23.62476703,24.1677742,1344.8125,7.119343281,0,0.9132852
2626,H3750501,Eastern,1,0.002662533,0.004838538,0.076370961,0,47,0,10,0,23.62476703,24.1677742,1344.8125,7.119343281,0,0.9132852
2627,H3750601,Eastern,0,0.002662533,0.004838538,0.076370961,1,34,1,5,0,23.62476703,24.1677742,1344.8125,7.119343281,0,0.9132852
2628,H3750701,Eastern,1,0.002662533,0.004838538,0.076370961,0,38,0,7,0.333333333,23.62476703,24.1677742,1344.8125,7.119343281,0,0.9132852
